update,state,start_date,end_date,total_cases,new_cases,total_deaths,new_deaths,old_cases,active_cases
2022-01-27,GA,2022-01-20,2022-01-26,2306025,182097,32602,859,2123928,2273423
2022-02-03,GA,2022-01-27,2022-02-02,2386300,80275,33162,560,2306025,2353138
2022-02-10,GA,2022-02-03,2022-02-09,2424940,38640,33850,688,2386300,2391090
2022-02-17,GA,2022-02-10,2022-02-16,2446467,21527,34463,613,2424940,2412004
2022-02-24,GA,2022-02-17,2022-02-23,2458863,12396,35093,630,2446467,2423770
2022-03-03,GA,2022-02-24,2022-03-02,2467695,8832,35596,503,2458863,2432099
2022-03-10,GA,2022-03-03,2022-03-09,2473674,5979,36019,423,2467695,2437655
2022-03-17,GA,2022-03-10,2022-03-16,2479374,5700,36360,341,2473674,2443014
2022-03-24,GA,2022-03-17,2022-03-23,2483374,4000,36656,296,2479374,2446718
2022-03-31,GA,2022-03-24,2022-03-30,2495557,12183,36916,260,2483374,2458641
2022-04-07,GA,2022-03-31,2022-04-06,2501268,5711,37210,294,2495557,2464058
2022-04-14,GA,2022-04-07,2022-04-13,2504537,3269,37409,199,2501268,2467128
2022-04-21,GA,2022-04-14,2022-04-20,2508616,4079,37646,237,2504537,2470970
2022-04-28,GA,2022-04-21,2022-04-27,2514698,6082,37789,143,2508616,2476909
2022-05-05,GA,2022-04-28,2022-05-04,2521385,6687,37952,163,2514698,2483433
2022-05-12,GA,2022-05-05,2022-05-11,2530745,9360,38067,115,2521385,2492678
2022-05-19,GA,2022-05-12,2022-05-18,2541684,10939,38138,71,2530745,2503546
2022-05-26,GA,2022-05-19,2022-05-25,2556016,14332,38181,43,2541684,2517835
2022-06-02,GA,2022-05-26,2022-06-01,2571059,15043,38225,44,2556016,2532834
2022-06-09,GA,2022-06-02,2022-06-08,2588774,17715,38278,53,2571059,2550496
2022-06-16,GA,2022-06-09,2022-06-15,2608161,19387,38345,67,2588774,2569816
2022-06-23,GA,2022-06-16,2022-06-22,2626597,18436,38439,94,2608161,2588158
2022-06-30,GA,2022-06-23,2022-06-29,2647568,20971,38571,132,2626597,2608997
2022-07-07,GA,2022-06-30,2022-07-06,2667557,19989,38673,102,2647568,2628884
2022-07-14,GA,2022-07-07,2022-07-13,2694160,26603,38807,134,2667557,2655353
2022-07-21,GA,2022-07-14,2022-07-20,2721391,27231,38917,110,2694160,2682474
2022-07-28,GA,2022-07-21,2022-07-27,2750915,29524,39028,111,2721391,2711887
2022-08-04,GA,2022-07-28,2022-08-03,2778580,27665,39158,130,2750915,2739422
2022-08-11,GA,2022-08-04,2022-08-10,2803517,24937,39302,144,2778580,2764215
2022-08-18,GA,2022-08-11,2022-08-17,2829283,25766,39455,153,2803517,2789828
2022-08-25,GA,2022-08-18,2022-08-24,2852705,23422,39606,151,2829283,2813099
2022-09-01,GA,2022-08-25,2022-08-31,2870610,17905,39740,134,2852705,2830870
2022-09-08,GA,2022-09-01,2022-09-07,2883280,12670,39859,119,2870610,2843421
2022-09-15,GA,2022-09-08,2022-09-14,2892907,9627,40011,152,2883280,2852896
2022-09-22,GA,2022-09-15,2022-09-21,2900226,7319,40161,150,2892907,2860065
2022-09-29,GA,2022-09-22,2022-09-28,2905264,5038,40279,118,2900226,2864985
2022-10-06,GA,2022-09-29,2022-10-05,2909656,4392,40372,93,2905264,2869284
2022-10-13,GA,2022-10-06,2022-10-12,2913311,3655,40446,74,2909656,2872865
2022-10-20,GA,2022-10-13,2022-10-19,2917260,3949,40550,104,2913311,2876710
2022-10-27,GA,2022-10-20,2022-10-26,2920635,3375,40625,75,2917260,2880010
2022-11-03,GA,2022-10-27,2022-11-02,2924698,4063,40695,70,2920635,2884003
2022-11-10,GA,2022-11-03,2022-11-09,2929425,4727,40799,104,2924698,2888626
2022-11-17,GA,2022-11-10,2022-11-16,2933217,3792,40912,113,2929425,2892305
2022-11-24,GA,2022-11-17,2022-11-23,2937275,4058,41021,109,2933217,2896254
2022-12-01,GA,2022-11-24,2022-11-30,2943519,6244,41065,44,2937275,2902454
2022-12-08,GA,2022-12-01,2022-12-07,2953338,9819,41169,104,2943519,2912169
2022-12-15,GA,2022-12-08,2022-12-14,2963232,9894,41240,71,2953338,2921992
2022-12-22,GA,2022-12-15,2022-12-21,2974619,11387,41356,116,2963232,2933263
2022-12-29,GA,2022-12-22,2022-12-28,2985193,10574,41412,56,2974619,2943781
2023-01-05,GA,2022-12-29,2023-01-04,2998991,13798,41515,103,2985193,2957476
2023-01-12,GA,2023-01-05,2023-01-11,3011842,12851,41644,129,2998991,2970198
2023-01-19,GA,2023-01-12,2023-01-18,3020165,8323,41765,121,3011842,2978400
2023-01-26,GA,2023-01-19,2023-01-25,3027850,7685,41906,141,3020165,2985944
2023-02-02,GA,2023-01-26,2023-02-01,3035840,7990,42045,139,3027850,2993795
2023-02-09,GA,2023-02-02,2023-02-08,3042703,6863,42151,106,3035840,3000552
2023-02-16,GA,2023-02-09,2023-02-15,3049043,6340,42236,85,3042703,3006807
2023-02-23,GA,2023-02-16,2023-02-22,3061141,5298,42324,88,3055843,3018817
2023-03-02,GA,2023-02-23,2023-03-01,3065084,3943,42418,94,3061141,3022666
2023-03-09,GA,2023-03-02,2023-03-08,3068047,2963,42483,65,3065084,3025564
2023-03-16,GA,2023-03-09,2023-03-15,3070950,2903,42525,42,3068047,3028425
2023-03-23,GA,2023-03-16,2023-03-22,3073404,2454,42566,41,3070950,3030838
2023-03-30,GA,2023-03-23,2023-03-29,3076237,2833,42605,39,3073404,3033632
2023-04-06,GA,2023-03-30,2023-04-05,3078480,2243,42652,47,3076237,3035828
2023-04-13,GA,2023-04-06,2023-04-12,3080317,1837,42682,30,3078480,3037635
2023-04-20,GA,2023-04-13,2023-04-19,3082318,2001,42715,33,3080317,3039603
2023-04-27,GA,2023-04-20,2023-04-26,3084256,1938,42743,28,3082318,3041513
2023-05-04,GA,2023-04-27,2023-05-03,3086111,1855,42766,23,3084256,3043345
2023-05-11,GA,2023-05-04,2023-05-10,3087729,1618,42782,16,3086111,3044947
2020-01-23,GU,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,GU,2020-01-23,2020-01-29,0,0,0,0,0,0
2020-02-06,GU,2020-01-30,2020-02-05,0,0,0,0,0,0
2020-02-13,GU,2020-02-06,2020-02-12,0,0,0,0,0,0
2020-02-20,GU,2020-02-13,2020-02-19,0,0,0,0,0,0
2020-02-27,GU,2020-02-20,2020-02-26,0,0,0,0,0,0
2020-03-05,GU,2020-02-27,2020-03-04,0,0,0,0,0,0
2020-03-12,GU,2020-03-05,2020-03-11,0,0,0,0,0,0
2020-03-19,GU,2020-03-12,2020-03-18,5,5,0,0,0,5
2020-03-26,GU,2020-03-19,2020-03-25,37,32,1,1,5,36
2020-04-02,GU,2020-03-26,2020-04-01,77,40,3,2,37,74
2020-04-09,GU,2020-04-02,2020-04-08,121,44,4,1,77,117
2020-04-16,GU,2020-04-09,2020-04-15,135,14,5,1,121,130
2020-04-23,GU,2020-04-16,2020-04-22,136,1,5,0,135,131
2020-04-30,GU,2020-04-23,2020-04-29,141,5,5,0,136,136
2020-05-07,GU,2020-04-30,2020-05-06,149,8,5,0,141,144
2020-05-14,GU,2020-05-07,2020-05-13,152,3,5,0,149,147
2020-05-21,GU,2020-05-14,2020-05-20,154,2,5,0,152,149
2020-05-28,GU,2020-05-21,2020-05-27,170,16,5,0,154,165
2020-06-04,GU,2020-05-28,2020-06-03,177,7,5,0,170,172
2020-06-11,GU,2020-06-04,2020-06-10,180,3,5,0,177,175
2020-06-18,GU,2020-06-11,2020-06-17,188,8,5,0,180,183
2020-06-25,GU,2020-06-18,2020-06-24,226,38,5,0,188,221
2020-07-02,GU,2020-06-25,2020-07-01,267,41,5,0,226,262
2020-07-09,GU,2020-07-02,2020-07-08,307,40,5,0,267,302
2020-07-16,GU,2020-07-09,2020-07-15,313,6,5,0,307,308
2020-07-23,GU,2020-07-16,2020-07-22,330,17,5,0,313,325
2020-07-30,GU,2020-07-23,2020-07-29,354,24,5,0,330,349
2020-08-06,GU,2020-07-30,2020-08-05,397,43,5,0,354,392
2020-08-13,GU,2020-08-06,2020-08-12,449,52,5,0,397,444
2020-08-20,GU,2020-08-13,2020-08-19,599,150,5,0,449,594
2020-08-27,GU,2020-08-20,2020-08-26,1120,521,9,4,599,1111
2020-09-03,GU,2020-08-27,2020-09-02,1494,374,13,4,1120,1481
2020-09-10,GU,2020-09-03,2020-09-09,1758,264,20,7,1494,1738
2020-09-17,GU,2020-09-10,2020-09-16,2013,255,29,9,1758,1984
2020-09-24,GU,2020-09-17,2020-09-23,2235,222,37,8,2013,2198
2020-10-01,GU,2020-09-24,2020-09-30,2488,253,49,12,2235,2439
2020-10-08,GU,2020-10-01,2020-10-07,2868,380,57,8,2488,2811
2020-10-15,GU,2020-10-08,2020-10-14,3341,473,61,4,2868,3280
2020-10-22,GU,2020-10-15,2020-10-21,3968,627,69,8,3341,3899
2020-10-29,GU,2020-10-22,2020-10-28,4466,498,77,8,3968,4389
2020-11-05,GU,2020-10-29,2020-11-04,4903,437,83,6,4466,4820
2020-11-12,GU,2020-11-05,2020-11-11,5755,852,91,8,4903,5664
2020-11-19,GU,2020-11-12,2020-11-18,6346,591,100,9,5755,6246
2020-11-26,GU,2020-11-19,2020-11-25,6705,359,109,9,6346,6596
2020-12-03,GU,2020-11-26,2020-12-02,6920,215,112,3,6705,6808
2020-12-10,GU,2020-12-03,2020-12-09,7039,119,113,1,6920,6926
2020-12-17,GU,2020-12-10,2020-12-16,7168,129,119,6,7039,7049
2020-12-24,GU,2020-12-17,2020-12-23,7257,89,121,2,7168,7136
2020-12-31,GU,2020-12-24,2020-12-30,7308,51,121,0,7257,7187
2021-01-07,GU,2020-12-31,2021-01-06,7378,70,123,2,7308,7255
2021-01-14,GU,2021-01-07,2021-01-13,7444,66,124,1,7378,7320
2021-01-21,GU,2021-01-14,2021-01-20,7521,77,128,4,7444,7393
2021-01-28,GU,2021-01-21,2021-01-27,7568,47,129,1,7521,7439
2021-02-04,GU,2021-01-28,2021-02-03,7618,50,129,0,7568,7489
2021-02-11,GU,2021-02-04,2021-02-10,7673,55,130,1,7618,7543
2021-02-18,GU,2021-02-11,2021-02-17,7703,30,130,0,7673,7573
2021-02-25,GU,2021-02-18,2021-02-24,7729,26,130,0,7703,7599
2021-03-04,GU,2021-02-25,2021-03-03,7745,16,131,1,7729,7614
2021-03-11,GU,2021-03-04,2021-03-10,7756,11,133,2,7745,7623
2021-03-18,GU,2021-03-11,2021-03-17,7776,20,134,1,7756,7642
2021-03-25,GU,2021-03-18,2021-03-24,7789,13,134,0,7776,7655
2021-04-01,GU,2021-03-25,2021-03-31,7807,18,134,0,7789,7673
2021-04-08,GU,2021-04-01,2021-04-07,7828,21,136,2,7807,7692
2021-04-15,GU,2021-04-08,2021-04-14,7856,28,136,0,7828,7720
2021-04-22,GU,2021-04-15,2021-04-21,7909,53,136,0,7856,7773
2021-04-29,GU,2021-04-22,2021-04-28,7959,50,136,0,7909,7823
2021-05-06,GU,2021-04-29,2021-05-05,8020,61,139,3,7959,7881
2021-05-13,GU,2021-05-06,2021-05-12,8063,43,139,0,8020,7924
2021-05-20,GU,2021-05-13,2021-05-19,8124,61,139,0,8063,7985
2021-05-27,GU,2021-05-20,2021-05-26,8154,30,139,0,8124,8015
2021-06-03,GU,2021-05-27,2021-06-02,8193,39,139,0,8154,8054
2021-06-10,GU,2021-06-03,2021-06-09,8230,37,139,0,8193,8091
2021-06-17,GU,2021-06-10,2021-06-16,8266,36,139,0,8230,8127
2021-06-24,GU,2021-06-17,2021-06-23,8316,50,139,0,8266,8177
2021-07-01,GU,2021-06-24,2021-06-30,8366,50,140,1,8316,8226
2021-07-08,GU,2021-07-01,2021-07-07,8423,57,140,0,8366,8283
2021-07-15,GU,2021-07-08,2021-07-14,8473,50,142,2,8423,8331
2021-07-22,GU,2021-07-15,2021-07-21,8500,27,143,1,8473,8357
2021-07-29,GU,2021-07-22,2021-07-28,8529,29,143,0,8500,8386
2021-08-05,GU,2021-07-29,2021-08-04,8652,123,143,0,8529,8509
2021-08-12,GU,2021-08-05,2021-08-11,8865,213,143,0,8652,8722
2021-08-19,GU,2021-08-12,2021-08-18,9200,335,144,1,8865,9056
2021-08-26,GU,2021-08-19,2021-08-25,9867,667,145,1,9200,9722
2021-09-02,GU,2021-08-26,2021-09-01,10909,1042,150,5,9867,10759
2021-09-09,GU,2021-09-02,2021-09-08,11819,910,154,4,10909,11665
2021-09-16,GU,2021-09-09,2021-09-15,13145,1326,174,20,11819,12971
2021-09-23,GU,2021-09-16,2021-09-22,14098,953,184,10,13145,13914
2021-09-30,GU,2021-09-23,2021-09-29,15041,943,197,13,14098,14844
2021-10-07,GU,2021-09-30,2021-10-06,15927,886,210,13,15041,15717
2021-10-14,GU,2021-10-07,2021-10-13,16690,763,222,12,15927,16468
2021-10-21,GU,2021-10-14,2021-10-20,17379,689,226,4,16690,17153
2021-10-28,GU,2021-10-21,2021-10-27,18040,661,235,9,17379,17805
2021-11-04,GU,2021-10-28,2021-11-03,18507,467,248,13,18040,18259
2021-11-11,GU,2021-11-04,2021-11-10,18840,333,258,10,18507,18582
2021-11-18,GU,2021-11-11,2021-11-17,19040,200,262,4,18840,18778
2021-11-25,GU,2021-11-18,2021-11-24,19146,106,263,1,19040,18883
2021-12-02,GU,2021-11-25,2021-12-01,19227,81,266,3,19146,18961
2021-12-09,GU,2021-12-02,2021-12-08,19300,73,267,1,19227,19033
2021-12-16,GU,2021-12-09,2021-12-15,19357,57,270,3,19300,19087
2021-12-23,GU,2021-12-16,2021-12-22,19427,70,270,0,19357,19157
2021-12-30,GU,2021-12-23,2021-12-29,19566,139,270,0,19427,19296
2022-01-06,GU,2021-12-30,2022-01-05,20351,785,272,2,19566,20079
2022-01-13,GU,2022-01-06,2022-01-12,22479,2128,274,2,20351,22205
2022-01-20,GU,2022-01-13,2022-01-19,25757,3278,276,2,22479,25481
2022-01-27,GU,2022-01-20,2022-01-26,30221,4464,284,8,25757,29937
2022-02-03,GU,2022-01-27,2022-02-02,34610,4389,296,12,30221,34314
2022-02-10,GU,2022-02-03,2022-02-09,38672,4062,305,9,34610,38367
2022-02-17,GU,2022-02-10,2022-02-16,41780,3108,315,10,38672,41465
2022-02-24,GU,2022-02-17,2022-02-23,43836,2056,321,6,41780,43515
2022-03-03,GU,2022-02-24,2022-03-02,45241,1405,331,10,43836,44910
2022-03-10,GU,2022-03-03,2022-03-09,46000,759,335,4,45241,45665
2022-03-17,GU,2022-03-10,2022-03-16,46650,650,340,5,46000,46310
2022-03-24,GU,2022-03-17,2022-03-23,47009,359,340,0,46650,46669
2022-03-31,GU,2022-03-24,2022-03-30,47265,256,346,6,47009,46919
2022-04-07,GU,2022-03-31,2022-04-06,47514,249,352,6,47265,47162
2022-04-14,GU,2022-04-07,2022-04-13,47682,168,354,2,47514,47328
2022-04-21,GU,2022-04-14,2022-04-20,47902,220,354,0,47682,47548
2022-04-28,GU,2022-04-21,2022-04-27,48113,211,354,0,47902,47759
2022-05-05,GU,2022-04-28,2022-05-04,48302,189,355,1,48113,47947
2022-05-12,GU,2022-05-05,2022-05-11,48469,167,358,3,48302,48111
2022-05-19,GU,2022-05-12,2022-05-18,48666,197,361,3,48469,48305
2022-05-26,GU,2022-05-19,2022-05-25,48907,241,362,1,48666,48545
2022-06-02,GU,2022-05-26,2022-06-01,49262,355,364,2,48907,48898
2022-06-09,GU,2022-06-02,2022-06-08,49779,517,367,3,49262,49412
2022-06-16,GU,2022-06-09,2022-06-15,50485,706,370,3,49779,50115
2022-06-23,GU,2022-06-16,2022-06-22,51084,599,371,1,50485,50713
2022-06-30,GU,2022-06-23,2022-06-29,51898,814,371,0,51084,51527
2022-07-07,GU,2022-06-30,2022-07-06,52644,746,371,0,51898,52273
2022-07-14,GU,2022-07-07,2022-07-13,53459,815,374,3,52644,53085
2022-07-21,GU,2022-07-14,2022-07-20,54163,704,377,3,53459,53786
2022-07-28,GU,2022-07-21,2022-07-27,55057,894,380,3,54163,54677
2022-08-04,GU,2022-07-28,2022-08-03,55822,765,382,2,55057,55440
2022-08-11,GU,2022-08-04,2022-08-10,56367,545,384,2,55822,55983
2022-08-18,GU,2022-08-11,2022-08-17,57104,737,389,5,56367,56715
2022-08-25,GU,2022-08-18,2022-08-24,57599,495,389,0,57104,57210
2022-09-01,GU,2022-08-25,2022-08-31,57981,382,390,1,57599,57591
2022-09-08,GU,2022-09-01,2022-09-07,58179,198,394,4,57981,57785
2022-09-15,GU,2022-09-08,2022-09-14,58352,173,394,0,58179,57958
2022-09-22,GU,2022-09-15,2022-09-21,58466,114,401,7,58352,58065
2022-09-29,GU,2022-09-22,2022-09-28,58564,98,401,0,58466,58163
2022-10-06,GU,2022-09-29,2022-10-05,58600,36,401,0,58564,58199
2022-10-13,GU,2022-10-06,2022-10-12,58647,47,401,0,58600,58246
2022-10-20,GU,2022-10-13,2022-10-19,58703,56,401,0,58647,58302
2022-10-27,GU,2022-10-20,2022-10-26,58751,48,401,0,58703,58350
2022-11-03,GU,2022-10-27,2022-11-02,58850,99,403,2,58751,58447
2022-11-10,GU,2022-11-03,2022-11-09,58990,140,406,3,58850,58584
2022-11-17,GU,2022-11-10,2022-11-16,59039,49,406,0,58990,58633
2022-11-24,GU,2022-11-17,2022-11-23,59189,150,407,1,59039,58782
2022-12-01,GU,2022-11-24,2022-11-30,59330,141,409,2,59189,58921
2022-12-08,GU,2022-12-01,2022-12-07,59460,130,409,0,59330,59051
2022-12-15,GU,2022-12-08,2022-12-14,59574,114,410,1,59460,59164
2022-12-22,GU,2022-12-15,2022-12-21,59758,184,411,1,59574,59347
2022-12-29,GU,2022-12-22,2022-12-28,59926,168,411,0,59758,59515
2023-01-05,GU,2022-12-29,2023-01-04,60087,161,411,0,59926,59676
2023-01-12,GU,2023-01-05,2023-01-11,60311,224,414,3,60087,59897
2023-01-19,GU,2023-01-12,2023-01-18,60526,215,415,1,60311,60111
2023-01-26,GU,2023-01-19,2023-01-25,60705,179,415,0,60526,60290
2023-02-02,GU,2023-01-26,2023-02-01,60806,101,415,0,60705,60391
2023-02-09,GU,2023-02-02,2023-02-08,60866,60,415,0,60806,60451
2023-02-16,GU,2023-02-09,2023-02-15,60920,54,415,0,60866,60505
2023-02-23,GU,2023-02-16,2023-02-22,60964,44,415,0,60920,60549
2023-03-02,GU,2023-02-23,2023-03-01,60997,33,415,0,60964,60582
2023-03-09,GU,2023-03-02,2023-03-08,61019,22,415,0,60997,60604
2023-03-16,GU,2023-03-09,2023-03-15,61089,70,415,0,61019,60674
2023-03-23,GU,2023-03-16,2023-03-22,61116,27,415,0,61089,60701
2023-03-30,GU,2023-03-23,2023-03-29,61148,32,415,0,61116,60733
2023-04-06,GU,2023-03-30,2023-04-05,61183,35,415,0,61148,60768
2023-04-13,GU,2023-04-06,2023-04-12,61237,54,415,0,61183,60822
2023-04-20,GU,2023-04-13,2023-04-19,61290,53,415,0,61237,60875
2023-04-27,GU,2023-04-20,2023-04-26,61382,92,415,0,61290,60967
2023-05-04,GU,2023-04-27,2023-05-03,61479,97,415,0,61382,61064
2023-05-11,GU,2023-05-04,2023-05-10,61642,163,415,0,61479,61227
2020-01-23,HI,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,HI,2020-01-23,2020-01-29,0,0,0,0,0,0
2020-02-06,HI,2020-01-30,2020-02-05,0,0,0,0,0,0
2020-02-13,HI,2020-02-06,2020-02-12,0,0,0,0,0,0
2020-02-20,HI,2020-02-13,2020-02-19,0,0,0,0,0,0
2020-02-27,HI,2020-02-20,2020-02-26,0,0,0,0,0,0
2020-03-05,HI,2020-02-27,2020-03-04,0,0,0,0,0,0
2020-03-12,HI,2020-03-05,2020-03-11,4,4,1,1,0,3
2020-03-19,HI,2020-03-12,2020-03-18,19,15,1,0,4,18
2020-03-26,HI,2020-03-19,2020-03-25,105,86,1,0,19,104
2020-04-02,HI,2020-03-26,2020-04-01,257,152,5,4,105,252
2020-04-09,HI,2020-04-02,2020-04-08,406,149,10,5,257,396
2020-04-16,HI,2020-04-09,2020-04-15,488,82,13,3,406,475
2020-04-23,HI,2020-04-16,2020-04-22,551,63,13,0,488,538
2020-04-30,HI,2020-04-23,2020-04-29,583,32,14,1,551,569
2020-05-07,HI,2020-04-30,2020-05-06,607,24,14,0,583,593
2020-05-14,HI,2020-05-07,2020-05-13,623,16,14,0,607,609
2020-05-21,HI,2020-05-14,2020-05-20,638,15,14,0,623,624
2020-05-28,HI,2020-05-21,2020-05-27,647,9,14,0,638,633
2020-06-04,HI,2020-05-28,2020-06-03,659,12,15,1,647,644
2020-06-11,HI,2020-06-04,2020-06-10,684,25,16,1,659,668
2020-06-18,HI,2020-06-11,2020-06-17,747,63,16,0,684,731
2020-06-25,HI,2020-06-18,2020-06-24,835,88,19,3,747,816
2020-07-02,HI,2020-06-25,2020-07-01,936,101,22,3,835,914
2020-07-09,HI,2020-07-02,2020-07-08,1087,151,23,1,936,1064
2020-07-16,HI,2020-07-09,2020-07-15,1284,197,28,5,1087,1256
2020-07-23,HI,2020-07-16,2020-07-22,1444,160,29,1,1284,1415
2020-07-30,HI,2020-07-23,2020-07-29,1798,354,33,4,1444,1765
2020-08-06,HI,2020-07-30,2020-08-05,2645,847,47,14,1798,2598
2020-08-13,HI,2020-08-06,2020-08-12,3874,1229,69,22,2645,3805
2020-08-20,HI,2020-08-13,2020-08-19,5512,1638,106,37,3874,5406
2020-08-27,HI,2020-08-20,2020-08-26,7203,1691,155,49,5512,7048
2020-09-03,HI,2020-08-27,2020-09-02,8999,1796,200,45,7203,8799
2020-09-10,HI,2020-09-03,2020-09-09,10265,1266,229,29,8999,10036
2020-09-17,HI,2020-09-10,2020-09-16,11120,855,252,23,10265,10868
2020-09-24,HI,2020-09-17,2020-09-23,11762,642,272,20,11120,11490
2020-10-01,HI,2020-09-24,2020-09-30,12539,777,288,16,11762,12251
2020-10-08,HI,2020-10-01,2020-10-07,13204,665,305,17,12539,12899
2020-10-15,HI,2020-10-08,2020-10-14,13819,615,320,15,13204,13499
2020-10-22,HI,2020-10-15,2020-10-21,14421,602,331,11,13819,14090
2020-10-29,HI,2020-10-22,2020-10-28,15039,618,335,4,14421,14704
2020-11-05,HI,2020-10-29,2020-11-04,15629,590,340,5,15039,15289
2020-11-12,HI,2020-11-05,2020-11-11,16376,747,350,10,15629,16026
2020-11-19,HI,2020-11-12,2020-11-18,17007,631,360,10,16376,16647
2020-11-26,HI,2020-11-19,2020-11-25,17783,776,373,13,17007,17410
2020-12-03,HI,2020-11-26,2020-12-02,18338,555,374,1,17783,17964
2020-12-10,HI,2020-12-03,2020-12-09,19071,733,377,3,18338,18694
2020-12-17,HI,2020-12-10,2020-12-16,19927,856,385,8,19071,19542
2020-12-24,HI,2020-12-17,2020-12-23,20824,897,399,14,19927,20425
2020-12-31,HI,2020-12-24,2020-12-30,21511,687,407,8,20824,21104
2021-01-07,HI,2020-12-31,2021-01-06,22642,1131,428,21,21511,22214
2021-01-14,HI,2021-01-07,2021-01-13,24004,1362,440,12,22642,23564
2021-01-21,HI,2021-01-14,2021-01-20,24893,889,447,7,24004,24446
2021-01-28,HI,2021-01-21,2021-01-27,25710,817,456,9,24893,25254
2021-02-04,HI,2021-01-28,2021-02-03,26323,613,463,7,25710,25860
2021-02-11,HI,2021-02-04,2021-02-10,26806,483,465,2,26323,26341
2021-02-18,HI,2021-02-11,2021-02-17,27133,327,469,4,26806,26664
2021-02-25,HI,2021-02-18,2021-02-24,27479,346,472,3,27133,27007
2021-03-04,HI,2021-02-25,2021-03-03,27796,317,477,5,27479,27319
2021-03-11,HI,2021-03-04,2021-03-10,28202,406,480,3,27796,27722
2021-03-18,HI,2021-03-11,2021-03-17,28657,455,485,5,28202,28172
2021-03-25,HI,2021-03-18,2021-03-24,29303,646,488,3,28657,28815
2021-04-01,HI,2021-03-25,2021-03-31,30130,827,490,2,29303,29640
2021-04-08,HI,2021-04-01,2021-04-07,30833,703,493,3,30130,30340
2021-04-15,HI,2021-04-08,2021-04-14,31495,662,497,4,30833,30998
2021-04-22,HI,2021-04-15,2021-04-21,32132,637,499,2,31495,31633
2021-04-29,HI,2021-04-22,2021-04-28,32736,604,501,2,32132,32235
2021-05-06,HI,2021-04-29,2021-05-05,33475,739,509,8,32736,32966
2021-05-13,HI,2021-05-06,2021-05-12,34097,622,515,6,33475,33582
2021-05-20,HI,2021-05-13,2021-05-19,34698,601,516,1,34097,34182
2021-05-27,HI,2021-05-20,2021-05-26,35073,375,526,10,34698,34547
2021-06-03,HI,2021-05-27,2021-06-02,35448,375,530,4,35073,34918
2021-06-10,HI,2021-06-03,2021-06-09,35820,372,530,0,35448,35290
2021-06-17,HI,2021-06-10,2021-06-16,36213,393,533,3,35820,35680
2021-06-24,HI,2021-06-17,2021-06-23,36522,309,533,0,36213,35989
2021-07-01,HI,2021-06-24,2021-06-30,36848,326,540,7,36522,36308
2021-07-08,HI,2021-07-01,2021-07-07,37226,378,546,6,36848,36680
2021-07-15,HI,2021-07-08,2021-07-14,37816,590,557,11,37226,37259
2021-07-22,HI,2021-07-15,2021-07-21,38811,995,572,15,37816,38239
2021-07-29,HI,2021-07-22,2021-07-28,40398,1587,582,10,38811,39816
2021-08-05,HI,2021-07-29,2021-08-04,43218,2820,613,31,40398,42605
2021-08-12,HI,2021-08-05,2021-08-11,47250,4032,663,50,43218,46587
2021-08-19,HI,2021-08-12,2021-08-18,52065,4815,718,55,47250,51347
2021-08-26,HI,2021-08-19,2021-08-25,57609,5544,776,58,52065,56833
2021-09-02,HI,2021-08-26,2021-09-01,63506,5897,853,77,57609,62653
2021-09-09,HI,2021-09-02,2021-09-08,68409,4903,905,52,63506,67504
2021-09-16,HI,2021-09-09,2021-09-15,72574,4165,960,55,68409,71614
2021-09-23,HI,2021-09-16,2021-09-22,75923,3349,1007,47,72574,74916
2021-09-30,HI,2021-09-23,2021-09-29,78355,2432,1034,27,75923,77321
2021-10-07,HI,2021-09-30,2021-10-06,80096,1741,1059,25,78355,79037
2021-10-14,HI,2021-10-07,2021-10-13,81244,1148,1075,16,80096,80169
2021-10-21,HI,2021-10-14,2021-10-20,82155,911,1084,9,81244,81071
2021-10-28,HI,2021-10-21,2021-10-27,83135,980,1095,11,82155,82040
2021-11-04,HI,2021-10-28,2021-11-03,83893,758,1104,9,83135,82789
2021-11-11,HI,2021-11-04,2021-11-10,84678,785,1109,5,83893,83569
2021-11-18,HI,2021-11-11,2021-11-17,85367,689,1115,6,84678,84252
2021-11-25,HI,2021-11-18,2021-11-24,86040,673,1121,6,85367,84919
2021-12-02,HI,2021-11-25,2021-12-01,86640,600,1126,5,86040,85514
2021-12-09,HI,2021-12-02,2021-12-08,87368,728,1131,5,86640,86237
2021-12-16,HI,2021-12-09,2021-12-15,88933,1565,1136,5,87368,87797
2021-12-23,HI,2021-12-16,2021-12-22,94730,5797,1148,12,88933,93582
2021-12-30,HI,2021-12-23,2021-12-29,107038,12308,1162,14,94730,105876
2022-01-06,HI,2021-12-30,2022-01-05,127173,20135,1184,22,107038,125989
2022-01-13,HI,2022-01-06,2022-01-12,159399,32226,1236,52,127173,158163
2022-01-20,HI,2022-01-13,2022-01-19,188894,29495,1295,59,159399,187599
2022-01-27,HI,2022-01-20,2022-01-26,211091,22197,1356,61,188894,209735
2022-02-03,HI,2022-01-27,2022-02-02,223781,12690,1387,31,211091,222394
2022-02-10,HI,2022-02-03,2022-02-09,230506,6725,1407,20,223781,229099
2022-02-17,HI,2022-02-10,2022-02-16,233894,3388,1420,13,230506,232474
2022-02-24,HI,2022-02-17,2022-02-23,235821,1927,1428,8,233894,234393
